id_noticia,ano,titulo,cluster,tsne_x,tsne_y,menciona_eletrico,menciona_hibrido,menciona_autonomo,menciona_diesel,menciona_suv
356626,2019,Ford Puma: novo SUV do Fiesta é antítese do EcoSport,0,-52.65533,15.055181,False,True,True,False,True
379295,2019,Novo Renault Sandero RS brasileiro chega ao México por R$ 62.100,4,28.072138,-20.804338,False,False,True,False,False
316475,2019,Chery Tiggo 8 ganha reestilização antes de estreia no Brasil,0,-39.0925,-28.861591,False,False,False,False,True
304592,2019,Hatches médios em janeiro: Novo Classe A vende mais que Focus,1,71.9351,-20.680927,False,False,False,False,False
350908,2019,Nissan lançará sistema ProPilot com modo autônomo para estradas,5,1.9369152,-40.97678,False,False,True,False,False
377611,2019,Land Rover terá inédito SUV elétrico entre Evoque e Velar,5,-17.384367,-33.19705,True,False,False,True,True
365931,2019,SUVs importados desvalorizam mais que os nacionais? Levantamento surpreende,1,76.10114,-4.4379683,False,False,False,False,True
373376,2019,Suzuki S-Presso: conheça o mais novo rival do Kwid,0,3.198036,53.55113,False,False,False,False,True
365339,2019,Dacia se apressa para lançar SUV híbrido e reduzir emissões,5,22.486372,-29.779892,True,True,False,False,True
308326,2019,Nissan promete surpreender com nova geração da Frontier para os EUA,0,-7.067092,-52.263153,False,False,False,False,False
345144,2019,Mercedes-AMG GLC 63 atualiza design e fica mais equipado,4,-23.472033,-63.281944,False,False,False,False,True
388873,2019,Futuros carros da FCA devem ser feitos com plataformas da PSA,5,24.800013,0.5361062,True,True,False,True,False
304410,2019,Flagra: Renault Captur 2020 se apronta para estreia em setembro,0,23.436726,-31.153961,False,True,False,False,True
366319,2019,Flagra: Novo Onix Sedan nacional está pronto para estrear,0,4.0212207,25.876383,False,False,False,False,True
305151,2019,Citroën adianta dois novos conceitos em teaser,5,-2.5514338,-25.964933,False,False,False,False,False
381808,2019,VW T-Cross Comfortline 1.0 TSI tem mudança nos pacotes de opcionais,4,-22.92111,20.637016,False,False,False,False,True
305067,2019,"Mercedes registra ""Classe O"" e cria expectativa sobre novo modelo",5,-17.29663,-65.720795,False,False,False,False,False
303075,2019,Lexus cogita desenvolvimento de SUV de alta performance,5,-20.453978,-58.304604,False,True,False,False,True
366774,2019,Lamborghini mostrará novo carro no Salão de Frankfurt,5,-7.3427625,-16.370544,False,True,False,False,True
361753,2019,Chevrolet Onix Joy e Prisma Joy ganham versão Maxx na Argentina,5,2.292399,25.069338,False,False,False,False,False
347970,2019,Vendas no varejo em abril: HR-V dá as cartas entre os SUVs,1,82.98239,9.485275,False,False,False,False,False
307206,2019,Ferrari antecipa possível substituta da 488 que será mostrada amanhã,5,14.082836,-63.14866,True,True,False,False,False
349930,2019,Volkswagen Golf 2020 tem novo interior revelado em flagra,0,-35.414635,26.968946,False,True,False,False,False
388096,2019,Mais vendidos em dezembro (parcial): Argo se mantém à frente do HB20,1,73.60128,19.88023,False,False,False,False,False
379570,2019,Fiat-Chrysler e PSA anunciam fusão que criará 4ª maior montadora do mundo,5,24.63356,1.7534256,False,False,False,False,False
307791,2019,Caoa Chery trabalha em carro elétrico nacional,5,-38.64015,-29.53046,True,False,False,False,False
380325,2019,Volvo começa a vender seminovos com certificação de fábrica no Brasil,5,3.7173226,-5.583567,False,False,False,False,False
355633,2019,Velozes e Furiosos vira série na Netflix; veja trailer,5,-2.5795484,-8.939357,False,False,False,True,False
353409,2019,Carro brasileiro é 44% mais caro de produzir que o mexicano; veja estudo,5,15.101024,-7.0659595,False,False,False,False,False
303232,2019,Ghosn se diz vítima de plano da Nissan para impedir integração com Renault,5,5.813643,-41.20866,False,False,False,False,False
308267,2019,Alfa Romeo estuda SUV compacto de entrada no lugar do hatch MiTo,0,-11.064821,-6.541197,False,False,False,False,True
384805,2019,"McLaren GT chega ao Brasil com 628 cv e preço inicial de R$ 2,4 mi",5,-14.878235,-17.358597,False,False,False,False,False
353649,2019,Mercedes-AMG terá motor de 4 cilindros mais potente do mundo,5,-23.213072,-62.82428,False,False,False,False,False
313941,2019,"Bicampeão da Fórmula 1, Fernando Alonso será investidor da Motorsport Games",5,22.23217,-45.197845,False,False,False,False,False
383459,2019,"Hyundai Vision T Concept é prévia do novo Tucson que ""fará você pirar""",0,-18.339306,61.668453,False,True,False,False,True
380190,2019,Novo Hyundai Azera 2020 é lançado com visual polêmico,0,-15.586389,64.64393,False,True,False,False,False
365003,2019,Sedãs premium em julho: Audi A3 Sedan dobra vendas com promoções,1,72.68819,-21.660852,False,False,False,False,False
369986,2019,Hyundai i10 N Line 2020 é versão com visual apimentado e motor turbo,0,-14.225609,62.373165,False,False,False,False,False
367227,2019,"Ferdinand Piech, ex-chefe da Volkswagen, morre aos 82 anos",5,-32.61231,-38.865307,False,False,False,True,False
350734,2019,Geely Xing Yue: SUV-cupê híbrido tem base de Volvo e design de BMW,4,-25.706568,-11.75965,True,True,False,False,True
387812,2019,Latin NCAP atualiza notas da Ford Ranger e Mitsubishi Eclipse Cross,5,39.80189,-38.251102,False,False,False,False,True
359367,2019,Mitsubishi Lancer: designer imagina como seria visual da nova geração,0,11.438528,-37.16649,False,True,False,False,True
360357,2019,Ford revela inédita picape que existirá apenas virtualmente,0,-58.424873,19.363045,False,False,False,False,False
358389,2019,"“Carros europeus são melhores e mais baratos que brasileiros”, diz presidente da FCA Argentina",5,17.508322,-16.940569,False,False,False,False,False
351123,2019,Novos motores da FCA: o que esperar da família GSE Turbo,5,9.989002,7.396875,False,True,False,False,False
354392,2019,Vendas de SUVs em maio: Tiggo7 deixa RAV4 e CR-V para trás,1,79.009384,-8.595255,False,True,False,False,False
359570,2019,"Semana Motor1.com: Toro com porta-malas, novo GTI e Duster flagrado",0,18.57978,32.848534,False,False,False,True,False
362539,2019,Tesla confirma revelação de picape elétrica para breve,0,-23.210869,-5.0864024,True,False,False,False,False
347629,2019,Hyundai i30 N terá versão de tração integral,0,-14.086341,61.30196,False,False,False,False,True
379406,2019,Volkswagen Amarok V6 com 258 cv atrasa e fica para 2020,0,-34.61537,15.271865,False,False,False,True,False
390502,2019,"Ex-CEO da Nissan e Renault, Carlos Ghosn foge do Japão",5,5.195554,-41.3546,False,False,False,False,False
303857,2019,Hyundai não participará do Salão de Genebra deste ano,5,-5.6260877,-27.730064,False,False,False,False,False
313937,2019,Porsche Taycan Turismo (perua elétrica) tem lançamento confirmado para 2020,5,-31.746773,-45.265205,True,True,False,False,True
344804,2019,Volkswagen T-Cross tem cara de Tiguan e motor 1.5 TSI na China,4,-23.637316,16.297228,False,False,False,False,True
313991,2019,Ford inicia plano de reestruturação com 5 mil demissões na Europa,5,-47.32253,7.9398537,False,False,False,False,False
300216,2019,"Brasil deve produzir 2,99 milhões de veículos leves em 2019, diz Anfavea",5,41.702145,12.877005,False,False,False,False,False
358160,2019,"Vendas: nas lojas, Kwid supera Ka no semestre e ameaça HB20 no mês",1,83.316574,9.2099495,False,False,False,False,False
316269,2019,Renault Arkana de produção é pego em testes pela primeira vez,0,24.670904,-30.024233,False,False,False,False,True
373085,2019,Novo Audi RS Q3 2020 fica mais potente e chega aos 400 cv,4,-52.08663,-35.10582,False,False,False,False,False
378579,2019,Volkswagen Touareg estreia na Argentina com câmbio e motor de Amarok,0,-34.181892,14.911177,False,False,False,True,True
346190,2019,Renault Alaskan amplia capacidade de carga e ganha equipamentos,0,-11.332007,-52.347683,False,False,False,True,False
334313,2019,Ranger Raptor já pode ser reservada na Argentina por R$ 204 mil,4,-52.067883,27.737488,False,False,False,True,False
303992,2019,Volkswagen Jetta GLI 2.0 turbo aparece em teaser e estreia em fevereiro,0,-32.526447,25.464893,False,False,False,False,False
300960,2019,Esportivos em 2018: Ford Mustang deixa rivais comendo poeira,1,74.287415,-19.930212,False,False,False,False,False
303815,2019,Governo pretende rever regras de isenção tributária para PCD,5,13.674941,-6.68305,False,False,False,False,False
375746,2019,Carros usados mais vendidos no Brasil: Gol vende 4 vezes mais que Onix,1,78.629005,11.719525,False,False,False,False,False
378969,2019,Novo VW Golf GTI chega em 2020; projeção antecipa visual do esportivo,0,-34.002335,26.998741,False,True,False,False,False
354813,2019,"Ford anuncia Ka, EcoSport e Ranger com desconto e taxa zero",4,13.724885,15.702615,False,False,True,True,True
370801,2019,"FCA comemora produção de 1,5 milhão de motores E.Torq no Brasil",5,27.759745,15.228777,False,False,False,False,False
365888,2019,Mercedes-Benz revela Classe A e Classe B híbridos,4,-23.992094,-65.12231,True,True,False,False,False
348821,2019,Ford usa carroceria encurtada da Ranger para testar novo Bronco,0,-61.054527,14.552478,False,False,False,False,False
372675,2019,"Honda WR-V ganha promoção para PCD por R$ 68,3 mil",4,25.15359,49.234764,False,False,False,False,False
370224,2019,Novo Kia Cerato chega ao Brasil em duas versões a partir de R$ 94.990,4,-40.066784,48.125774,False,False,False,False,False
315988,2019,Novo Volvo S60 é confirmado para o terceiro trimestre no Brasil,0,-19.482512,-4.293008,False,True,False,True,False
315849,2019,Impactante: Ferrari F8 Tributo já aparece nas ruas,5,14.375665,-63.50177,False,False,False,False,False
364952,2019,Honda encerrará produção de automóveis na Argentina,2,29.785385,47.356895,False,False,False,False,False
356984,2019,"McLaren 600LT Spider e 720S Spider chegam a partir de R$ 3,25 milhões",4,-16.44646,-12.619462,False,False,False,False,False
348097,2019,Volkswagen Jetta GLi 2.0 turbo chega à Argentina por R$ 128 mil,4,-29.078861,23.979881,False,False,False,False,False
363955,2019,Porsche 911 GT3: carro de corrida habilitado para ruas celebra 20 anos,5,-33.890953,-45.0203,False,False,False,False,False
347790,2019,Lexus terá novo carro de entrada em 2021,5,-16.256098,-7.1942744,True,True,False,False,True
316136,2019,Mais vendidos em março (parcial): Onix dispara e Prisma sobe para 4º,1,73.92308,19.431776,False,False,False,False,False
354241,2019,Toyota e Honda lideram satisfação com o pós-venda no Brasil,5,8.372127,-5.2746415,False,False,False,False,False
374299,2019,Range Rover Velar SVAutobiography de 550 cv chega em dezembro por R$ 565.000,4,-18.592255,-29.50506,False,False,False,False,True
344286,2019,Honda Envix: sedã médio faz ponte entre Civic e Accord,2,27.166779,57.853786,False,False,False,False,False
379658,2019,Projeção: Como seria um VW Jetta com o design do novo Golf,0,-24.932314,5.8584037,False,False,False,False,False
351335,2019,Audi confirma que TT será substituído por esportivo elétrico,5,-57.07027,-30.557255,True,False,False,False,False
316462,2019,Segredo: Inédita BMW F850 RS aparece primeiro no Brasil,3,-70.66176,-7.7929854,False,False,False,False,False
299801,2019,"Semana Motor1.com: T-Cross em abril, Onix tetra, Brio no Brasil e mais",0,-8.327236,20.405968,False,False,False,False,True
364381,2019,"Hyundai Grand i10 Nios é o ""mini-HB20"" para os indianos",0,-19.581339,67.05961,False,False,False,True,True
376353,2019,Flagra: O que faz um VW T-Roc na Argentina?,0,-27.103313,11.867039,False,False,False,False,True
386086,2019,"Nissan Frontier 2020 ganha ""Sem Parar"" como item de série",4,-7.009506,-45.541348,False,False,False,True,False
356775,2019,Novo Hyundai Azera 2020 já está nas lojas por R$ 269.900,4,-9.681473,62.16959,False,False,False,False,False
344944,2019,Renault City K-ZE (elétrico) antecipa Kwid reestilizado,0,24.082354,-33.278473,True,False,False,False,True
380557,2019,Toyota terá versão esportiva de Yaris ou Corolla no Brasil em 2020,0,-17.620943,43.95557,False,False,False,False,False
365841,2019,"Novo Toyota Corolla será lançado dia 3 de setembro, confirma hotsite",0,-10.820808,43.49876,False,True,False,False,False
371998,2019,Novo Volkswagen Golf híbrido terá versões de 204 cv e 245 cv,0,-34.993454,28.123707,True,True,False,False,False
361996,2019,Kia prepara picape para brigar com Toyota Hilux e Ford Ranger em 2022,0,-30.7832,55.940514,False,False,False,True,False
304601,2019,"General Motors pode vender Holden e sair da Austrália, diz jornal",5,1.6326315,10.540708,False,False,False,False,False
386295,2019,"Longe do Brasil, Ford Focus ganha versão aventureira de luxo",0,-48.94367,15.434838,False,True,False,False,False
344408,2019,Vendas de SUVs premium em março: Volvo XC90 e BMW X2 batem recorde,1,77.31012,-23.088102,False,False,False,False,True
368621,2019,Lamborghini Sian: 1º carro eletrificado da marca é também o mais potente,4,-17.217102,-14.308292,True,True,False,False,False
303564,2019,Saída antecipada: Fiat deixará de operar na Índia já neste ano,5,29.721481,17.998621,False,False,False,True,False
301082,2019,Nova Honda CB650R começa a ser vendida pelo equivalente a R$ 33.390 na Europa,2,40.239567,43.61863,False,False,False,False,False
380763,2019,Toyota BEV: conheça o primeiro (micro) carro 100% elétrico da marca,5,-11.2894745,35.437496,True,False,False,False,True
362534,2019,"Vendas na Alemanha: VW desce, Volvo sobe",1,61.051014,-5.2434335,False,False,False,False,True
350966,2019,"FCA anuncia SUV da Fiat, motores turbo e investimento em Betim (MG)",5,27.881126,15.249558,False,False,False,False,True
363018,2019,Nova geração do VW Tiguan chega em  2022 com visual mais ousado,0,-26.42952,7.984906,False,True,True,False,False
303820,2019,"Argentina muda regras de homologação e ""facilita"" novos lançamentos",5,16.82376,-15.925302,False,False,False,False,False
369938,2019,Land Rover Discovery Sport nacional será renovado no início de 2020,0,-17.260523,-31.440107,False,True,False,True,True
357240,2019,"Mulheres estão por trás do boom dos SUVs, revela Aston Martin",5,-3.9167552,-10.610981,False,False,False,False,True
374968,2019,Sedãs compactos mais vendidos: Prisma não emplacava tanto desde 2014,1,73.19563,-11.995266,False,False,False,False,False
375197,2019,Toyota registra Corolla XSE com a frente norte-americana no Brasil,0,-12.161657,43.586544,False,False,False,False,False
363332,2019,Vendas diretas em julho: Renegade puxa fila de 4 SUVs no top 10,1,79.42578,11.64197,False,False,False,False,True
379251,2019,Toyota Hilux esportiva para enfrentar Ranger Raptor não é prioridade,0,-22.771915,44.76912,False,False,False,True,False
381041,2019,"No Brasil em 2020, Citroën C5 Aircross ganha versão híbrida",4,42.20147,-18.834917,True,True,False,False,True
362195,2019,Ford Mustang comemora 55 anos com edição especial,4,-51.222847,-2.0755496,False,False,False,False,False
352727,2019,Fiat Uno 2020:  a volta do Way e preços mais altos,4,17.335978,25.666636,False,False,False,False,False
307272,2019,Nova Ferrari F8 Tributo é revelada com o insano motor V8 de 720 cv,5,14.936771,-63.913765,False,False,False,False,False
377581,2019,Latin NCAP apresenta novo protocolo e passa a incluir teste do alce,5,40.152992,-36.89178,False,False,False,False,False
384777,2019,Novo Honda City 2020: veja o que mudou na comparação com o atual,2,23.190506,61.445015,False,False,False,False,False
313678,2019,Novo Volkswagen Golf: versões GTI e R serão lançadas já em 2020,0,-34.248756,27.207304,True,False,False,False,False
375763,2019,Porsche e Boeing desenvolverão carro elétrico voador para cidades,5,-34.967323,-43.74141,True,False,False,False,False
308360,2019,Eyesight: Subaru XV ganha condução semi-autônoma por R$ 10 mil,5,5.066602,-8.743589,False,False,True,False,False
316027,2019,Honda Fit 2020 será vendido apenas em versão híbrida na Europa,2,25.824854,62.105423,True,True,False,True,True
387648,2019,Lada compra operações da General Motors na Rússia,5,0.9586887,12.511464,False,False,False,False,True
306462,2019,"Cupra Formentor, o SUV que inaugura a divisão esportiva da Seat",0,-9.270227,-16.024584,True,True,False,False,True
352394,2019,Flagra: Fiat Toro terá motor a diesel na versão de entrada Endurance,4,17.640886,26.024488,False,False,True,True,False
346182,2019,"Esperada no Brasil, Jeep Gladiator é confirmada para a Europa em 2020",0,33.097927,-2.2611468,False,False,False,True,False
359879,2019,Chevrolet Equinox perderá versões a diesel em 2020,4,-4.9957113,15.048882,True,False,False,True,True
390298,2019,Vendas: última parcial de 2019 tem T-Cross líder dos SUVs e Onix Plus no pódio,1,73.4624,19.832476,False,False,False,False,False
369035,2019,Vendas diretas em agosto: Ka Sedan bate Prisma e lidera segmento,1,79.528915,11.629969,False,False,False,False,False
353113,2019,Volkswagen Jetta GLI 2.0 turbo chega ao Brasil por R$ 144.990,4,-30.465542,25.753717,False,False,False,False,False
360893,2019,Duster supera Renegade e se torna o SUV mais vendido na Itália no semestre,1,62.456497,-6.2819853,False,False,False,False,True
301021,2019,Honda CG Titan comemora 25 anos com série especial por R$ 10.800,2,34.53387,48.652775,False,False,False,False,False
352087,2019,Nissan não se opõe à fusão da Renault com Fiat-Chrysler,5,6.511064,-40.558247,False,False,False,False,False
368424,2019,Projeção: Novo Hyundai Tucson dividirá opiniões com design polêmico,0,-18.396463,64.55107,False,False,False,False,True
304025,2019,Nova Mitsubishi L200 Triton aparece em registro no Brasil,0,9.647728,-32.36438,False,False,False,True,False
345362,2019,Renault lança sistema de compartilhamento do Zoe no Brasil,5,24.259403,-24.814396,False,False,False,False,False
315349,2019,Salão Moto Brasil muda para Parque Olímpico e promete novo conceito,5,-2.7533467,-27.375755,False,False,False,False,False
368167,2019,Honda registra nova Africa Twin com motor de injeção direta,2,35.114113,50.14759,False,False,False,False,False
375997,2019,Chefe de design da BMW defende visual polêmico do Concept 4,3,-63.563652,-14.545463,False,False,False,False,False
302320,2019,Porsche amplia rede com concessionária em Goiânia,5,-35.373333,-44.333168,False,False,False,False,False
354884,2019,Novo Subaru Forester desembarca no Brasil por R$ 159.990,4,-11.176491,14.406838,False,False,False,False,False
387309,2019,"Latin NCAP bate novos Corolla, HB20, Sandero e Logan; veja notas",5,40.645565,-37.55362,False,False,False,False,False
369113,2019,Nova Ford Ranger terá motores V6 turbo emprestados da F-150,0,-55.299576,26.50076,False,False,False,True,False
359344,2019,Toyota prepara inédito SUV abaixo do RAV4,0,-7.424242,45.827446,False,False,False,False,True
356248,2019,Novo Ford Puma será revelado dia 26 como SUV acima do EcoSport,0,-51.521572,15.5108795,False,True,False,False,True
354474,2019,Kia Cadenza 2020 estreia novo visual e interior em reestilização,0,-35.83053,47.263615,False,True,False,False,False
344088,2019,Ford pode deixar de operar na Índia de forma independente,5,-48.179783,10.4051695,False,False,False,False,True
350562,2019,Ford apresenta novo Taurus com base de Fusion na China,0,-51.376987,14.233825,False,False,False,False,False
384000,2019,Chevrolet Onix Plus será feito no México com motor 1.2 turbo de 132 cv,4,3.1968098,25.10223,False,False,False,False,False
304557,2019,GM e sindicato fecham acordo por nova geração da S10,5,3.6455379,10.157467,False,False,False,False,True
301560,2019,Flagra: Novo Audi A1 terá versão aventureira Allroad,0,-54.208748,-28.871515,False,False,False,False,False
360656,2019,Novo Mercedes-Benz Classe A Sedan é lançado no Brasil; veja preços,4,-22.65277,-65.20889,False,False,False,False,False
389305,2019,Conheça um motor funcional de Lego que precisa de seu apoio,5,-14.278231,-12.036363,False,False,False,False,False
384385,2019,Novo Hyundai HB20X 2020 chega às lojas com desconto de até R$ 1.600,4,-5.1671066,63.46015,False,False,False,False,False
349940,2019,Vendas da quinzena em maio: Mobi é destaque em lista com dois Jeep no top 10,1,74.182045,19.789324,False,False,False,False,False
307209,2019,Honda inicia pré-venda da nova CB1000R; veja preço,2,37.547077,45.214485,False,False,False,False,False
373821,2019,Fiat comemora 20 anos de lançamento do Brava no Brasil,4,23.273294,24.56613,False,False,False,False,False
308966,2019,Fiat Argo chega a 100 mil unidades vendidas no Brasil,4,27.691034,19.57029,False,False,False,False,False
306846,2019,"Flagra: De perto, nova Fiat Strada revela porte quase de Duster Oroch",0,19.998663,33.011803,False,False,False,False,False
346802,2019,Toyota Hilux ganha série para celebrar vendas em alta na Europa,4,-19.188948,41.125313,False,False,True,False,False
351107,2019,Latin NCAP: Toyota RAV4 gabarita e Renault Kangoo fica na média,5,40.29342,-37.218304,False,False,False,False,True
365007,2019,Reino Unido estuda proibir uso de celulares por viva-voz,5,10.329046,-10.378114,False,False,False,False,False
303791,2019,"Mitsubishi L200 Triton Sport pode ter versão esportiva ""anti-Raptor""",0,8.823387,-32.97713,False,False,True,False,False
363480,2019,General Tires lança os novos pneus Grabber X3 e AT3 para uso off-road,5,33.34434,-4.706337,False,False,False,False,False
306931,2019,Chevrolet Camaro 2019 começa a ser vendido a partir de R$ 328.990,4,-49.144993,-0.6233646,False,False,False,False,False
368808,2019,Vendas no varejo em agosto: VW Polo perto do pódio e Creta é sexto,1,83.0297,9.661196,False,True,False,False,False
363640,2019,"Peugeot 3008 vira trilheiro em versão especial, mas sem 4x4",4,18.630753,5.204366,False,False,False,False,True
369288,2019,Nova Mitsubishi L200 terá versão híbrida e possível V6 turbodiesel,0,8.116749,-33.59299,True,True,False,True,False
305545,2019,Flagra: Picape média da Peugeot será baseada em modelo chinês,0,23.737993,7.983872,False,False,False,True,True
314941,2019,Flagra: Novo Land Rover Defender aparece em testes em Nürburgring,0,-16.455399,-31.744095,False,True,False,True,True
343930,2019,Bugatti SUV terá apenas duas portas e cerca de 1.000 cv,5,-8.601723,-18.195677,False,True,False,False,True
299796,2019,Projeção: Novo Audi A3 Sportback terá elementos do Q3,0,-56.8309,-33.07748,False,False,False,False,False
374646,2019,Nissan Versa: atual geração seguirá com nome de V-Drive,0,-2.2351544,-48.633118,False,False,False,False,False
364158,2019,Nissan Frontier ganha versão de topo N-Trek com estilo aventureiro,4,-8.786984,-48.17493,False,False,False,True,False
334284,2019,Onix lidera em 22 estados e Versa é vice-líder no RJ: as vendas por estado em março,1,71.7612,17.167704,False,False,False,False,False
315416,2019,Segredo: Ford registra nova Ranger 2020 no Brasil,0,-54.86344,28.283808,False,False,False,True,True
348116,2019,Elétrico Volkswagen ID.3 aparece quase pronto em vídeo oficial,0,-23.171041,0.77280617,True,True,False,False,False
358476,2019,Sedãs compactos mais vendidos: Chevrolet Prisma tem maior evolução em mês de queda,1,73.14074,-11.913429,False,False,False,False,False
375977,2019,VW Atlas Cross Sport 2020 estreia nos EUA com chances de vir ao Brasil,4,-25.716253,19.837143,False,False,False,False,False
301902,2019,Novo Mercedes-Benz CLA chega ao Brasil no último trimestre,0,-17.63801,-67.43846,False,False,False,True,False
385883,2019,Mitsubishi Eclipse Cross se torna nacional e agora parte de R$ 129.990,4,11.736263,-31.195692,False,False,True,True,True
376720,2019,Teste de impacto com Bugatti Chiron e Porsche 911 tem resultado desastroso,5,-32.158543,-42.326538,False,False,False,False,False
368690,2019,BMW X3 M Competition entra em pré-venda por R$ 573.950,3,-62.060825,-9.1139145,False,False,False,False,True
377232,2019,"Nissan lança novas multimídias para March, Versa, Kicks e Frontier",4,-6.237613,-46.037327,False,False,False,False,False
315290,2019,Toyota Etios 2020 aparece no site da marca; e mais caro,4,-5.654377,38.41229,False,False,False,False,False
305234,2019,Honda mostra interior do compacto elétrico Urban EV,2,32.6362,56.309002,False,True,False,False,False
307192,2019,Novo Kia Soul será vendido apenas em versão elétrica na Europa,4,-24.493053,-11.603617,True,False,False,False,False
364910,2019,Mercedes pode ser multada em 1 bilhão de euros por fraude em emissões,5,-16.620821,-61.641064,False,False,False,True,False
382085,2019,Novo Onix Plus 2020 com motor 1.2 será lançado na Argentina no dia 28,4,2.7162626,25.23364,False,False,False,False,False
306828,2019,"Chevrolet Volt, primeiro híbrido da marca, tem produção encerrada",5,-1.9846671,11.377269,True,True,False,False,True
366811,2019,Porsche Taycan mostra interior com cinco telas e assistente virtual,5,-1.3302697,-81.73085,False,False,False,False,False
359556,2019,Ford e Volkswagen confirmam novas gerações de Ranger e Amarok para 2022,0,-49.71504,23.494917,False,False,False,False,True
305588,2019,"Semana Motor1.com: Chery Tiggo7 e JAC T80, Kwid elétrico, Kicks híbrido, nova CB650R...",0,-10.614193,16.247763,True,True,False,False,True
348313,2019,Ford tira Ranger flex de linha e foca nas versões a diesel,0,-54.117943,27.439985,False,False,False,True,False
302944,2019,Renault Twizy faz sucesso na Coreia como alternativa elétrica às motos,5,-6.5078173,-4.799659,False,False,False,False,False
307286,2019,Motorsport.tv lança serviço gratuito de TV pela internet para fãs,5,21.897556,-45.573536,False,False,False,False,False
363191,2019,Semana Motor1.com: Flagramos os novos SUVs que vêm por aí,0,-9.410207,20.779638,False,True,False,False,True
308936,2019,Chefão da Audi sugere que TT poderá não ter próxima geração,5,-57.130302,-30.446,True,False,False,False,True
359907,2019,Toyota Prius testa carregamento solar no Japão,5,-22.326475,-14.662823,True,True,False,False,False
373957,2019,Salão de Tóquio: Nissan IMk Concept é proposta de elétrico urbano,5,-0.5011018,-81.666626,True,False,True,False,False
383489,2019,Hyundai RM19: conheça o Veloster com motor central de quase 400 cv,0,-15.09543,61.801044,True,False,False,False,False
356606,2019,Novo Defender 2020 surge em teaser e confirma visual quadradão,0,-16.011755,-28.26935,False,False,False,False,True
352252,2019,"Semana Motor1.com: Novos Ford FreeStyle, HR-V Touring, Ferrari híbrida e Kicks 2020",4,-43.51361,1.1213459,True,True,True,True,False
300253,2019,Hyundai Elevate é o conceito futurista de carro com pernas,5,-1.0446855,-81.18457,True,False,True,False,False
377890,2019,"Ford ""baby"" Bronco aparece limpo e confirma design de Land Rover",0,-62.74419,14.420177,False,True,False,False,True
382330,2019,"Optima, Seltos ou Sorento? Kia faz mistério sobre novidade em L.A.",0,-35.47372,51.576725,False,True,False,False,True
367656,2019,Novo Mercedes GLE Coupe 2020 fica mais belo e ganha versão AMG,0,-23.18585,-63.407455,False,True,False,True,True
347070,2019,"Novo Corsa, agora irmão do Peugeot 208, posa para primeiras fotos oficiais",0,16.973927,5.681918,True,False,False,False,False
302701,2019,"Fórmula E: Nissan ""eletrifica"" o maior arranha-céu da América do Sul",5,2.6684813,-44.6845,True,False,False,False,False
303033,2019,"Grande parte das chaves presenciais são vulneráveis, diz estudo",5,-13.671942,-29.425749,False,False,False,False,False
345581,2019,"Semana Motor1.com: As novidades do Salão da China, novo Corolla e mais",0,-9.200493,21.322954,False,True,False,False,True
348279,2019,Fiat Cronos fica até R$ 1.500 mais caro e parte de R$ 58.990,4,16.696035,23.098461,False,False,False,False,False
307846,2019,Volvo limitará velocidade máxima de seus carros em 180 km/h a partir de 2020,5,-0.8666151,-80.51312,False,False,False,False,False
350015,2019,VW T-Cross começa carreira com vendas abaixo do esperado,4,-21.426777,17.791977,False,False,False,False,True
379012,2019,Porsche Cayenne Coupé chega ao Brasil por R$ 459 mil,4,-31.369497,-46.881947,True,True,True,False,True
358196,2019,Renault Sandero 2020: veja as primeiras imagens oficiais,0,26.600122,-23.134195,False,False,False,False,False
304986,2019,Peugeot 308 e 408 deixam de ser vendidos no Brasil,5,19.995028,4.866399,False,False,False,False,False
387550,2019,Jeep: modelo sub-Renegade chega em 2022 com versão eletrificada,0,35.907692,-7.6686654,True,True,False,False,True
380503,2019,Porsche 911 terá câmbio manual de 7 marchas como opcional,4,-33.042957,-47.00859,False,False,False,False,False
388237,2019,"Em fim de linha, Ford Fusion tem desconto de até 20% nos EUA",5,-50.630657,12.058949,False,False,False,False,False
300556,2019,"Sedãs médios em 2018: Toyota Corolla lidera com folga, mas recua 7 mil unidades",1,74.87025,-10.591662,False,False,False,False,False
387267,2019,Mercedes-Benz GLA 2021 perde jeito de hatch e virá ao Brasil em 2020,4,-23.132895,-64.8917,False,True,False,True,True
348940,2019,Motorsport.com chega à Polônia para aumentar sua participação global,5,22.20417,-45.33017,False,False,False,False,False
301528,2019,Ford eletrificará toda gama na Europa a partir do Focus,5,-49.71968,9.74236,True,True,False,False,True
354235,2019,BMW anuncia financiamiento com taxa zero em junho,3,-72.02883,-1.4781022,False,False,False,False,False
351692,2019,"Volkswagen Golf R ganhará potência extra, mas não terá modo drift",0,-33.797222,27.27712,False,False,False,False,False
350197,2019,Ford Focus ST Wagon estreia como opção esportiva para famílias,0,-48.347538,16.104624,False,False,False,True,False
344461,2019,"Conheça o Motorsport Valley Tour, que leva os fãs às sedes das equipes de F1",5,22.489998,-45.51669,False,False,False,False,False
357777,2019,Honda E 2020: compacto elétrico terá 150 cv e autonomia de 200 km,2,33.964214,55.665173,False,False,False,False,False
303262,2019,Audi A4 2020: reestilização tem detalhes antecipados em projeção,0,-55.432865,-30.075857,False,False,False,False,False
309028,2019,"Novo Volkswagen Golf R será ""fantástico"", diz executivo",0,-35.54999,28.552547,False,True,False,False,True
